7 0.001931415
8 0.004660856
9 0.009266249
10 0.023861310
11 0.051169743
12 0.097263937
13 0.178818822
14 0.349279656
15 0.698255972
16 1.613478728
17 4.483493935
18 10.196539940
19 26.921148688
20 37.393584928
